source_id,source_type,target_id,target_type,type,severity,frequency,efficacy,first_line,interaction_type,description
DIS_00154,Disease,SYM_003,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_003,Symptom,DIS_00154,Disease,CAUSED_BY,,,,,,
DIS_00154,Disease,SYM_010,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_010,Symptom,DIS_00154,Disease,CAUSED_BY,,,,,,
DIS_00154,Disease,SYM_004,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_004,Symptom,DIS_00154,Disease,CAUSED_BY,,,,,,
DIS_00154,Disease,SYM_033,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_033,Symptom,DIS_00154,Disease,CAUSED_BY,,,,,,
DIS_00154,Disease,DRG_0011,drug,TREATED_BY,,,variable,True,,
DIS_00154,Disease,DRG_0022,drug,TREATED_BY,,,variable,False,,
DIS_00154,Disease,DRG_0064,drug,TREATED_BY,,,variable,True,,
DIS_00155,Disease,SYM_046,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_046,Symptom,DIS_00155,Disease,CAUSED_BY,,,,,,
DIS_00155,Disease,SYM_046,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_046,Symptom,DIS_00155,Disease,CAUSED_BY,,,,,,
DIS_00155,Disease,SYM_018,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_018,Symptom,DIS_00155,Disease,CAUSED_BY,,,,,,
DIS_00155,Disease,SYM_014,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_014,Symptom,DIS_00155,Disease,CAUSED_BY,,,,,,
DIS_00155,Disease,SYM_029,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_029,Symptom,DIS_00155,Disease,CAUSED_BY,,,,,,
DIS_00155,Disease,DRG_0040,drug,TREATED_BY,,,variable,False,,
DIS_00156,Disease,SYM_024,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_024,Symptom,DIS_00156,Disease,CAUSED_BY,,,,,,
DIS_00156,Disease,SYM_009,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_009,Symptom,DIS_00156,Disease,CAUSED_BY,,,,,,
DIS_00156,Disease,SYM_029,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_029,Symptom,DIS_00156,Disease,CAUSED_BY,,,,,,
DIS_00156,Disease,SYM_038,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_038,Symptom,DIS_00156,Disease,CAUSED_BY,,,,,,
DIS_00156,Disease,DRG_0080,drug,TREATED_BY,,,low,False,,
DIS_00156,Disease,DRG_0058,drug,TREATED_BY,,,variable,False,,
DIS_00156,Disease,DRG_0053,drug,TREATED_BY,,,low,False,,
DIS_00157,Disease,SYM_018,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_018,Symptom,DIS_00157,Disease,CAUSED_BY,,,,,,
DIS_00157,Disease,SYM_012,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_012,Symptom,DIS_00157,Disease,CAUSED_BY,,,,,,
DIS_00157,Disease,SYM_017,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_017,Symptom,DIS_00157,Disease,CAUSED_BY,,,,,,
DIS_00157,Disease,SYM_006,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_006,Symptom,DIS_00157,Disease,CAUSED_BY,,,,,,
DIS_00157,Disease,SYM_018,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_018,Symptom,DIS_00157,Disease,CAUSED_BY,,,,,,
DIS_00157,Disease,DRG_0010,drug,TREATED_BY,,,low,True,,
DIS_00158,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_022,Symptom,DIS_00158,Disease,CAUSED_BY,,,,,,
DIS_00158,Disease,SYM_017,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_017,Symptom,DIS_00158,Disease,CAUSED_BY,,,,,,
DIS_00158,Disease,SYM_013,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_013,Symptom,DIS_00158,Disease,CAUSED_BY,,,,,,
DIS_00158,Disease,SYM_001,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_001,Symptom,DIS_00158,Disease,CAUSED_BY,,,,,,
DIS_00158,Disease,TRT_0016,treatment,TREATED_BY,,,variable,False,,
DIS_00158,Disease,TRT_0021,treatment,TREATED_BY,,,high,False,,
DIS_00159,Disease,SYM_026,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_026,Symptom,DIS_00159,Disease,CAUSED_BY,,,,,,
DIS_00159,Disease,SYM_047,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_047,Symptom,DIS_00159,Disease,CAUSED_BY,,,,,,
DIS_00159,Disease,SYM_015,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_015,Symptom,DIS_00159,Disease,CAUSED_BY,,,,,,
DIS_00159,Disease,SYM_022,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_022,Symptom,DIS_00159,Disease,CAUSED_BY,,,,,,
DIS_00159,Disease,DRG_0055,drug,TREATED_BY,,,variable,True,,
DIS_00160,Disease,SYM_029,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_029,Symptom,DIS_00160,Disease,CAUSED_BY,,,,,,
DIS_00160,Disease,SYM_009,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_009,Symptom,DIS_00160,Disease,CAUSED_BY,,,,,,
DIS_00160,Disease,SYM_048,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_048,Symptom,DIS_00160,Disease,CAUSED_BY,,,,,,
DIS_00160,Disease,SYM_043,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_043,Symptom,DIS_00160,Disease,CAUSED_BY,,,,,,
DIS_00160,Disease,SYM_015,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_015,Symptom,DIS_00160,Disease,CAUSED_BY,,,,,,
DIS_00160,Disease,SYM_044,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_044,Symptom,DIS_00160,Disease,CAUSED_BY,,,,,,
DIS_00160,Disease,DRG_0076,drug,TREATED_BY,,,high,True,,
DIS_00160,Disease,DRG_0018,drug,TREATED_BY,,,moderate,False,,
DIS_00161,Disease,SYM_025,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_025,Symptom,DIS_00161,Disease,CAUSED_BY,,,,,,
DIS_00161,Disease,SYM_005,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_005,Symptom,DIS_00161,Disease,CAUSED_BY,,,,,,
DIS_00161,Disease,SYM_031,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_031,Symptom,DIS_00161,Disease,CAUSED_BY,,,,,,
DIS_00161,Disease,SYM_037,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_037,Symptom,DIS_00161,Disease,CAUSED_BY,,,,,,
DIS_00161,Disease,SYM_006,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_006,Symptom,DIS_00161,Disease,CAUSED_BY,,,,,,
DIS_00161,Disease,SYM_044,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_044,Symptom,DIS_00161,Disease,CAUSED_BY,,,,,,
DIS_00161,Disease,DRG_0078,drug,TREATED_BY,,,variable,True,,
DIS_00161,Disease,DRG_0024,drug,TREATED_BY,,,moderate,True,,
DIS_00161,Disease,TRT_0032,treatment,TREATED_BY,,,variable,False,,
DIS_00162,Disease,SYM_015,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_015,Symptom,DIS_00162,Disease,CAUSED_BY,,,,,,
DIS_00162,Disease,SYM_030,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_030,Symptom,DIS_00162,Disease,CAUSED_BY,,,,,,
DIS_00162,Disease,SYM_034,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_034,Symptom,DIS_00162,Disease,CAUSED_BY,,,,,,
DIS_00162,Disease,SYM_021,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_021,Symptom,DIS_00162,Disease,CAUSED_BY,,,,,,
DIS_00162,Disease,DRG_0015,drug,TREATED_BY,,,moderate,False,,
DIS_00163,Disease,SYM_048,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_048,Symptom,DIS_00163,Disease,CAUSED_BY,,,,,,
DIS_00163,Disease,SYM_014,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_014,Symptom,DIS_00163,Disease,CAUSED_BY,,,,,,
DIS_00163,Disease,SYM_020,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_020,Symptom,DIS_00163,Disease,CAUSED_BY,,,,,,
DIS_00163,Disease,SYM_011,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_011,Symptom,DIS_00163,Disease,CAUSED_BY,,,,,,
DIS_00163,Disease,SYM_033,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_033,Symptom,DIS_00163,Disease,CAUSED_BY,,,,,,
DIS_00163,Disease,SYM_013,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_013,Symptom,DIS_00163,Disease,CAUSED_BY,,,,,,
DIS_00163,Disease,DRG_0009,drug,TREATED_BY,,,variable,True,,
DIS_00163,Disease,DRG_0068,drug,TREATED_BY,,,low,False,,
DIS_00164,Disease,SYM_030,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_030,Symptom,DIS_00164,Disease,CAUSED_BY,,,,,,
DIS_00164,Disease,SYM_019,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_019,Symptom,DIS_00164,Disease,CAUSED_BY,,,,,,
DIS_00164,Disease,SYM_045,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_045,Symptom,DIS_00164,Disease,CAUSED_BY,,,,,,
DIS_00164,Disease,SYM_040,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_040,Symptom,DIS_00164,Disease,CAUSED_BY,,,,,,
DIS_00164,Disease,SYM_016,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_016,Symptom,DIS_00164,Disease,CAUSED_BY,,,,,,
DIS_00164,Disease,SYM_030,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_030,Symptom,DIS_00164,Disease,CAUSED_BY,,,,,,
DIS_00164,Disease,DRG_0073,drug,TREATED_BY,,,high,False,,
DIS_00164,Disease,TRT_0005,treatment,TREATED_BY,,,high,True,,
DIS_00164,Disease,TRT_0029,treatment,TREATED_BY,,,moderate,False,,
DIS_00165,Disease,SYM_043,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_043,Symptom,DIS_00165,Disease,CAUSED_BY,,,,,,
DIS_00165,Disease,SYM_032,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_032,Symptom,DIS_00165,Disease,CAUSED_BY,,,,,,
DIS_00165,Disease,SYM_024,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_024,Symptom,DIS_00165,Disease,CAUSED_BY,,,,,,
DIS_00165,Disease,SYM_033,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_033,Symptom,DIS_00165,Disease,CAUSED_BY,,,,,,
DIS_00165,Disease,SYM_029,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_029,Symptom,DIS_00165,Disease,CAUSED_BY,,,,,,
DIS_00165,Disease,DRG_0065,drug,TREATED_BY,,,high,False,,
DIS_00166,Disease,SYM_005,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_005,Symptom,DIS_00166,Disease,CAUSED_BY,,,,,,
DIS_00166,Disease,SYM_022,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_022,Symptom,DIS_00166,Disease,CAUSED_BY,,,,,,
DIS_00166,Disease,SYM_026,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_026,Symptom,DIS_00166,Disease,CAUSED_BY,,,,,,
DIS_00166,Disease,DRG_0015,drug,TREATED_BY,,,moderate,False,,
DIS_00166,Disease,TRT_0001,treatment,TREATED_BY,,,variable,False,,
DIS_00167,Disease,SYM_005,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_005,Symptom,DIS_00167,Disease,CAUSED_BY,,,,,,
DIS_00167,Disease,SYM_046,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_046,Symptom,DIS_00167,Disease,CAUSED_BY,,,,,,
DIS_00167,Disease,SYM_031,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_031,Symptom,DIS_00167,Disease,CAUSED_BY,,,,,,
DIS_00167,Disease,SYM_011,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_011,Symptom,DIS_00167,Disease,CAUSED_BY,,,,,,
DIS_00167,Disease,SYM_012,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_012,Symptom,DIS_00167,Disease,CAUSED_BY,,,,,,
DIS_00167,Disease,SYM_035,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_035,Symptom,DIS_00167,Disease,CAUSED_BY,,,,,,
DIS_00167,Disease,TRT_0001,treatment,TREATED_BY,,,high,False,,
DIS_00168,Disease,SYM_029,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_029,Symptom,DIS_00168,Disease,CAUSED_BY,,,,,,
DIS_00168,Disease,SYM_014,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_014,Symptom,DIS_00168,Disease,CAUSED_BY,,,,,,
DIS_00168,Disease,SYM_029,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_029,Symptom,DIS_00168,Disease,CAUSED_BY,,,,,,
DIS_00168,Disease,SYM_025,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_025,Symptom,DIS_00168,Disease,CAUSED_BY,,,,,,
DIS_00168,Disease,DRG_0077,drug,TREATED_BY,,,high,True,,
DIS_00169,Disease,SYM_013,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_013,Symptom,DIS_00169,Disease,CAUSED_BY,,,,,,
DIS_00169,Disease,SYM_016,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_016,Symptom,DIS_00169,Disease,CAUSED_BY,,,,,,
DIS_00169,Disease,SYM_002,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_002,Symptom,DIS_00169,Disease,CAUSED_BY,,,,,,
DIS_00169,Disease,SYM_001,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_001,Symptom,DIS_00169,Disease,CAUSED_BY,,,,,,
DIS_00169,Disease,SYM_044,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_044,Symptom,DIS_00169,Disease,CAUSED_BY,,,,,,
DIS_00169,Disease,SYM_007,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_007,Symptom,DIS_00169,Disease,CAUSED_BY,,,,,,
DIS_00169,Disease,DRG_0054,drug,TREATED_BY,,,high,False,,
DIS_00170,Disease,SYM_036,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_036,Symptom,DIS_00170,Disease,CAUSED_BY,,,,,,
DIS_00170,Disease,SYM_035,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_035,Symptom,DIS_00170,Disease,CAUSED_BY,,,,,,
DIS_00170,Disease,SYM_008,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_008,Symptom,DIS_00170,Disease,CAUSED_BY,,,,,,
DIS_00170,Disease,SYM_007,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_007,Symptom,DIS_00170,Disease,CAUSED_BY,,,,,,
DIS_00170,Disease,SYM_012,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_012,Symptom,DIS_00170,Disease,CAUSED_BY,,,,,,
DIS_00170,Disease,DRG_0041,drug,TREATED_BY,,,high,False,,
DIS_00170,Disease,DRG_0028,drug,TREATED_BY,,,variable,True,,
DIS_00170,Disease,DRG_0009,drug,TREATED_BY,,,low,False,,
DIS_00171,Disease,SYM_005,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_005,Symptom,DIS_00171,Disease,CAUSED_BY,,,,,,
DIS_00171,Disease,SYM_020,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_020,Symptom,DIS_00171,Disease,CAUSED_BY,,,,,,
DIS_00171,Disease,SYM_046,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_046,Symptom,DIS_00171,Disease,CAUSED_BY,,,,,,
DIS_00171,Disease,DRG_0077,drug,TREATED_BY,,,low,False,,
DIS_00172,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_022,Symptom,DIS_00172,Disease,CAUSED_BY,,,,,,
DIS_00172,Disease,SYM_043,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_043,Symptom,DIS_00172,Disease,CAUSED_BY,,,,,,
DIS_00172,Disease,SYM_022,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_022,Symptom,DIS_00172,Disease,CAUSED_BY,,,,,,
DIS_00172,Disease,SYM_025,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_025,Symptom,DIS_00172,Disease,CAUSED_BY,,,,,,
DIS_00172,Disease,DRG_0003,drug,TREATED_BY,,,high,False,,
DIS_00173,Disease,SYM_048,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_048,Symptom,DIS_00173,Disease,CAUSED_BY,,,,,,
DIS_00173,Disease,SYM_040,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_040,Symptom,DIS_00173,Disease,CAUSED_BY,,,,,,
DIS_00173,Disease,SYM_009,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_009,Symptom,DIS_00173,Disease,CAUSED_BY,,,,,,
DIS_00173,Disease,SYM_019,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_019,Symptom,DIS_00173,Disease,CAUSED_BY,,,,,,
DIS_00173,Disease,DRG_0027,drug,TREATED_BY,,,high,True,,
DIS_00173,Disease,TRT_0008,treatment,TREATED_BY,,,variable,False,,
DIS_00174,Disease,SYM_018,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_018,Symptom,DIS_00174,Disease,CAUSED_BY,,,,,,
DIS_00174,Disease,SYM_034,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_034,Symptom,DIS_00174,Disease,CAUSED_BY,,,,,,
DIS_00174,Disease,SYM_049,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_049,Symptom,DIS_00174,Disease,CAUSED_BY,,,,,,
DIS_00174,Disease,SYM_047,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_047,Symptom,DIS_00174,Disease,CAUSED_BY,,,,,,
DIS_00174,Disease,DRG_0027,drug,TREATED_BY,,,high,True,,
DIS_00175,Disease,SYM_039,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_039,Symptom,DIS_00175,Disease,CAUSED_BY,,,,,,
DIS_00175,Disease,SYM_012,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_012,Symptom,DIS_00175,Disease,CAUSED_BY,,,,,,
DIS_00175,Disease,SYM_005,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_005,Symptom,DIS_00175,Disease,CAUSED_BY,,,,,,
DIS_00175,Disease,SYM_013,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_013,Symptom,DIS_00175,Disease,CAUSED_BY,,,,,,
DIS_00175,Disease,DRG_0017,drug,TREATED_BY,,,high,True,,
DIS_00176,Disease,SYM_016,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_016,Symptom,DIS_00176,Disease,CAUSED_BY,,,,,,
DIS_00176,Disease,SYM_047,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_047,Symptom,DIS_00176,Disease,CAUSED_BY,,,,,,
DIS_00176,Disease,SYM_011,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_011,Symptom,DIS_00176,Disease,CAUSED_BY,,,,,,
DIS_00176,Disease,SYM_028,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_028,Symptom,DIS_00176,Disease,CAUSED_BY,,,,,,
DIS_00176,Disease,DRG_0037,drug,TREATED_BY,,,variable,True,,
DIS_00176,Disease,DRG_0035,drug,TREATED_BY,,,variable,True,,
DIS_00177,Disease,SYM_026,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_026,Symptom,DIS_00177,Disease,CAUSED_BY,,,,,,
DIS_00177,Disease,SYM_031,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_031,Symptom,DIS_00177,Disease,CAUSED_BY,,,,,,
DIS_00177,Disease,SYM_033,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_033,Symptom,DIS_00177,Disease,CAUSED_BY,,,,,,
DIS_00177,Disease,SYM_031,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_031,Symptom,DIS_00177,Disease,CAUSED_BY,,,,,,
DIS_00177,Disease,SYM_028,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_028,Symptom,DIS_00177,Disease,CAUSED_BY,,,,,,
DIS_00177,Disease,DRG_0069,drug,TREATED_BY,,,moderate,True,,
DIS_00177,Disease,DRG_0033,drug,TREATED_BY,,,variable,False,,
DIS_00177,Disease,DRG_0040,drug,TREATED_BY,,,variable,False,,
DIS_00178,Disease,SYM_036,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_036,Symptom,DIS_00178,Disease,CAUSED_BY,,,,,,
DIS_00178,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_022,Symptom,DIS_00178,Disease,CAUSED_BY,,,,,,
DIS_00178,Disease,SYM_013,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_013,Symptom,DIS_00178,Disease,CAUSED_BY,,,,,,
DIS_00178,Disease,SYM_001,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_001,Symptom,DIS_00178,Disease,CAUSED_BY,,,,,,
DIS_00178,Disease,SYM_032,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_032,Symptom,DIS_00178,Disease,CAUSED_BY,,,,,,
DIS_00178,Disease,SYM_026,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_026,Symptom,DIS_00178,Disease,CAUSED_BY,,,,,,
DIS_00178,Disease,DRG_0040,drug,TREATED_BY,,,high,False,,
DIS_00178,Disease,TRT_0029,treatment,TREATED_BY,,,high,True,,
DIS_00179,Disease,SYM_037,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_037,Symptom,DIS_00179,Disease,CAUSED_BY,,,,,,
DIS_00179,Disease,SYM_049,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_049,Symptom,DIS_00179,Disease,CAUSED_BY,,,,,,
DIS_00179,Disease,SYM_049,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_049,Symptom,DIS_00179,Disease,CAUSED_BY,,,,,,
DIS_00179,Disease,SYM_041,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_041,Symptom,DIS_00179,Disease,CAUSED_BY,,,,,,
DIS_00179,Disease,SYM_042,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_042,Symptom,DIS_00179,Disease,CAUSED_BY,,,,,,
DIS_00179,Disease,SYM_048,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_048,Symptom,DIS_00179,Disease,CAUSED_BY,,,,,,
DIS_00179,Disease,DRG_0005,drug,TREATED_BY,,,low,True,,
DIS_00179,Disease,TRT_0005,treatment,TREATED_BY,,,moderate,False,,
DIS_00180,Disease,SYM_044,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_044,Symptom,DIS_00180,Disease,CAUSED_BY,,,,,,
DIS_00180,Disease,SYM_016,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_016,Symptom,DIS_00180,Disease,CAUSED_BY,,,,,,
DIS_00180,Disease,SYM_008,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_008,Symptom,DIS_00180,Disease,CAUSED_BY,,,,,,
DIS_00180,Disease,SYM_026,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_026,Symptom,DIS_00180,Disease,CAUSED_BY,,,,,,
DIS_00180,Disease,SYM_028,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_028,Symptom,DIS_00180,Disease,CAUSED_BY,,,,,,
DIS_00180,Disease,SYM_017,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_017,Symptom,DIS_00180,Disease,CAUSED_BY,,,,,,
DIS_00180,Disease,DRG_0040,drug,TREATED_BY,,,variable,True,,
DIS_00180,Disease,DRG_0014,drug,TREATED_BY,,,low,True,,
DIS_00180,Disease,DRG_0035,drug,TREATED_BY,,,moderate,False,,
DIS_00181,Disease,SYM_001,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_001,Symptom,DIS_00181,Disease,CAUSED_BY,,,,,,
DIS_00181,Disease,SYM_001,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_001,Symptom,DIS_00181,Disease,CAUSED_BY,,,,,,
DIS_00181,Disease,SYM_045,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_045,Symptom,DIS_00181,Disease,CAUSED_BY,,,,,,
DIS_00181,Disease,SYM_042,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_042,Symptom,DIS_00181,Disease,CAUSED_BY,,,,,,
DIS_00181,Disease,SYM_011,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_011,Symptom,DIS_00181,Disease,CAUSED_BY,,,,,,
DIS_00181,Disease,TRT_0006,treatment,TREATED_BY,,,moderate,True,,
DIS_00182,Disease,SYM_012,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_012,Symptom,DIS_00182,Disease,CAUSED_BY,,,,,,
DIS_00182,Disease,SYM_037,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_037,Symptom,DIS_00182,Disease,CAUSED_BY,,,,,,
DIS_00182,Disease,SYM_013,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_013,Symptom,DIS_00182,Disease,CAUSED_BY,,,,,,
DIS_00182,Disease,SYM_049,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_049,Symptom,DIS_00182,Disease,CAUSED_BY,,,,,,
DIS_00182,Disease,SYM_027,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_027,Symptom,DIS_00182,Disease,CAUSED_BY,,,,,,
DIS_00182,Disease,SYM_041,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_041,Symptom,DIS_00182,Disease,CAUSED_BY,,,,,,
DIS_00182,Disease,DRG_0011,drug,TREATED_BY,,,variable,True,,
DIS_00182,Disease,DRG_0036,drug,TREATED_BY,,,high,False,,
DIS_00183,Disease,SYM_038,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_038,Symptom,DIS_00183,Disease,CAUSED_BY,,,,,,
DIS_00183,Disease,SYM_032,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_032,Symptom,DIS_00183,Disease,CAUSED_BY,,,,,,
DIS_00183,Disease,SYM_004,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_004,Symptom,DIS_00183,Disease,CAUSED_BY,,,,,,
DIS_00183,Disease,DRG_0075,drug,TREATED_BY,,,high,True,,
DIS_00183,Disease,DRG_0028,drug,TREATED_BY,,,high,False,,
